# Execution time and date (UTC): Fri Aug  9 12:52:07 2024
# Execution time and date (local): Fri Aug  9 15:52:07 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8           128           500             0             1          devx        377 18.656616            0 
            8           128           500             0             1          devx        378 17.967651            0 
            8           128           500             0             1          devx        379 18.754761            0 
            8           128           500             0             1          devx        380 17.806641            0 
            8           128           500             0             1          devx        381 18.392822            0 
            8           128           500             0             1          devx        382 18.774658            0 
            8           128           500             0             1          devx        383 27.970093            0 
            8           128           500             0             1          devx        384 17.131836            0 
            8           128           500             0             1          devx        385 18.786621            0 
            8           128           500             0             1          devx        386 17.776733            0 
            8           128           500             0             1          devx        387 17.922852            0 
            8           128           500             0             1          devx        388 17.811646            0 
            8           128           500             0             1          devx        389 17.840820            0 
            8           128           500             0             1          devx        390 18.300781            0 
            8           128           500             0             1          devx        391 18.883667            0 
            8           128           500             0             1          devx        392 18.655640            0 
            8           128           500             0             1          devx        393 17.164795            0 
            8           128           500             0             1          devx        394 17.848755            0 
            8           128           500             0             1          devx        395 18.614746            0 
            8           128           500             0             1          devx        396 17.752686            0 
            8           128           500             0             1          devx        397 17.136719            0 
            8           128           500             0             1          devx        398 18.187622            0 
            8           128           500             0             1          devx        399 18.122803            0 
            8           128           500             0             1          devx        400 17.661743            0 
            8           128           500             0             1          devx        401 18.545776            0 
            8           128           500             0             1          devx        402 18.022827            0 
            8           128           500             0             1          devx        403 19.064697            0 
            8           128           500             0             1          devx        404 18.738647            0 
            8           128           500             0             1          devx        405 18.752686            0 
            8           128           500             0             1          devx        406 19.017700            0 
            8           128           500             0             1          devx        407 18.548706            0 
            8           128           500             0             1          devx        408 18.734741            0 
            8           128           500             0             1          devx        409 18.376709            0 
            8           128           500             0             1          devx        410 18.031738            0 
            8           128           500             0             1          devx        411 17.804810            0 
            8           128           500             0             1          devx        412 18.018677            0 
            8           128           500             0             1          devx        413 18.671753            0 
            8           128           500             0             1          devx        414 18.344727            0 
            8           128           500             0             1          devx        415 18.880737            0 
            8           128           500             0             1          devx        416 18.356689            0 
            8           128           500             0             1          devx        417 17.213745            0 
            8           128           500             0             1          devx        418 18.799561            0 
            8           128           500             0             1          devx        419 17.723755            0 
            8           128           500             0             1          devx        420 17.198853            0 
            8           128           500             0             1          devx        421 18.836670            0 
            8           128           500             0             1          devx        422 18.874756            0 
            8           128           500             0             1          devx        423 18.977661            0 
            8           128           500             0             1          devx        424 18.698608            0 
            8           128           500             0             1          devx        425 19.050659            0 
            8           128           500             0             1          devx        426 18.789673            0 
            8           128           500             0             1          devx        427 17.890747            0 
            8           128           500             0             1          devx        428 18.016846            0 
            8           128           500             0             1          devx        429 19.120850            0 
            8           128           500             0             1          devx        430 17.915771            0 
            8           128           500             0             1          devx        431 18.645752            0 
            8           128           500             0             1          devx        432 17.665771            0 
            8           128           500             0             1          devx        433 18.260742            0 
            8           128           500             0             1          devx        434 17.888794            0 
            8           128           500             0             1          devx        435 18.791748            0 
            8           128           500             0             1          devx        436 18.018799            0 
            8           128           500             0             1          devx        437 18.296753            0 
            8           128           500             0             1          devx        438 18.739746            0 
            8           128           500             0             1          devx        439 18.387573            0 
            8           128           500             0             1          devx        440 18.920532            0 
            8           128           500             0             1          devx        441 19.029663            0 
            8           128           500             0             1          devx        442 17.866821            0 
            8           128           500             0             1          devx        443 18.046753            0 
            8           128           500             0             1          devx        444 17.768799            0 
