# Execution time and date (UTC): Fri Aug  9 13:51:22 2024
# Execution time and date (local): Fri Aug  9 16:51:22 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8             1           500             0             1      mpi(ucx)        406 4.554688            0 
            8             1           500             0             1      mpi(ucx)        407 4.590820            0 
            8             1           500             0             1      mpi(ucx)        408 4.481689            0 
            8             1           500             0             1      mpi(ucx)        409 4.663696            0 
            8             1           500             0             1      mpi(ucx)        410 4.573730            0 
            8             1           500             0             1      mpi(ucx)        411 4.560791            0 
            8             1           500             0             1      mpi(ucx)        412 4.513672            0 
            8             1           500             0             1      mpi(ucx)        413 4.612793            0 
            8             1           500             0             1      mpi(ucx)        414 4.623779            0 
            8             1           500             0             1      mpi(ucx)        415 4.586670            0 
            8             1           500             0             1      mpi(ucx)        416 4.636719            0 
            8             1           500             0             1      mpi(ucx)        417 4.657715            0 
            8             1           500             0             1      mpi(ucx)        418 4.583862            0 
            8             1           500             0             1      mpi(ucx)        419 4.501587            0 
            8             1           500             0             1      mpi(ucx)        420 4.607666            0 
            8             1           500             0             1      mpi(ucx)        421 4.641602            0 
            8             1           500             0             1      mpi(ucx)        422 4.631592            0 
            8             1           500             0             1      mpi(ucx)        423 4.620605            0 
            8             1           500             0             1      mpi(ucx)        424 4.595581            0 
            8             1           500             0             1      mpi(ucx)        425 4.709717            0 
            8             1           500             0             1      mpi(ucx)        426 4.601807            0 
            8             1           500             0             1      mpi(ucx)        427 4.594727            0 
            8             1           500             0             1      mpi(ucx)        428 4.486694            0 
            8             1           500             0             1      mpi(ucx)        429 4.552734            0 
            8             1           500             0             1      mpi(ucx)        430 4.648682            0 
            8             1           500             0             1      mpi(ucx)        431 4.653564            0 
            8             1           500             0             1      mpi(ucx)        432 4.635742            0 
            8             1           500             0             1      mpi(ucx)        433 4.556763            0 
            8             1           500             0             1      mpi(ucx)        434 4.543701            0 
            8             1           500             0             1      mpi(ucx)        435 4.613770            0 
            8             1           500             0             1      mpi(ucx)        436 4.580566            0 
            8             1           500             0             1      mpi(ucx)        437 4.565796            0 
            8             1           500             0             1      mpi(ucx)        438 4.588623            0 
